statuses_count,followers_count,friends_count,favourites_count,listed_count,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,target
74,1,33,0,0,1,0,0.0009210547547033252,1.2446685874369258e-05,0.00041074063385418554,0.0,0.0,0.030303030303030304,15,0,16,0,0,0.07534043403440333,1
34,4,37,0,1,1,0,0.0004249405776670681,4.999300913730213e-05,0.0004624353345200447,0.0,1.2498252284325532e-05,0.10810810810810811,12,0,13,0,0,0.09090909090909091,1
48,10,43,0,0,1,0,0.000598833109228937,0.00012475689775602854,0.0005364546603509227,0.0,0.0,0.23255813953488372,12,0,13,0,0,0.09090909090909091,1
55,6,40,0,0,1,0,0.0006855935903758284,7.479202804099945e-05,0.0004986135202733297,0.0,0.0,0.15,12,0,13,0,0,0.09743395113966301,1
41,4,40,0,0,1,0,0.00051331617092943,5.007962643213951e-05,0.0005007962643213951,0.0,0.0,0.1,12,0,13,0,0,0.09090909090909091,1
80,5,43,0,0,1,0,0.000995776459096983,6.223602869356143e-05,0.0005352298467646284,0.0,0.0,0.11627906976744186,14,0,15,0,0,0.07692307692307691,1
60,5,35,0,0,1,0,0.0007474461296974684,6.228717747478904e-05,0.00043601024232352325,0.0,0.0,0.14285714285714285,9,0,10,0,0,0.125,1
58,3,39,0,0,1,0,0.0007225675416029855,3.7374183186361315e-05,0.0004858643814226971,0.0,0.0,0.07692307692307693,14,0,15,0,0,0.07692307692307691,1
62,5,42,0,0,1,0,0.000773968960474175,6.241685165114314e-05,0.0005243015538696024,0.0,0.0,0.11904761904761904,12,0,13,0,0,0.09090909090909091,1
41,8,38,0,0,1,0,0.000513306254411356,0.00010015731793392312,0.00047574726018613484,0.0,0.0,0.21052631578947367,15,0,16,0,0,0.07142857142857144,1
51,5,43,0,1,1,0,0.0006372297968653015,6.247350949659819e-05,0.0005372721816707444,0.0,1.2494701899319637e-05,0.11627906976744186,13,0,14,0,0,0.08333333333333334,1
64,5,43,0,0,1,0,0.0007966517391280896,6.2238417119382e-05,0.0005352503872266852,0.0,0.0,0.11627906976744186,12,0,13,0,0,0.09090909090909091,1
59,5,45,0,0,1,0,0.0007353737256001898,6.231980725425338e-05,0.0005608782652882804,0.0,0.0,0.1111111111111111,11,0,12,0,0,0.09999999999999999,1
49,4,39,0,0,1,0,0.0006110466912173265,4.988136254835319e-05,0.00048634328484644355,0.0,0.0,0.10256410256410256,9,0,10,0,0,0.125,1
73,8,43,0,1,1,0,0.0009083789810477925,9.954838148468958e-05,0.0005350725504802065,0.0,1.2443547685586198e-05,0.18604651162790697,14,0,15,0,0,0.08149716110456119,1
63,3,42,0,0,1,0,0.0007844932037101977,3.735681922429513e-05,0.0005229954691401317,0.0,0.0,0.07142857142857142,12,0,13,0,0,0.09743395113966301,1
68,6,48,0,0,1,0,0.0008469915712263497,7.473455040232497e-05,0.0005978764032185998,0.0,0.0,0.125,10,0,11,0,0,0.11111111111111112,1
72,4,40,0,0,1,0,0.0008968087899966211,4.982271055536784e-05,0.0004982271055536784,0.0,0.0,0.1,14,0,15,0,0,0.07692307692307691,1
58,6,35,0,0,1,0,0.0007246678077477547,7.496563528425048e-05,0.0004372995391581278,0.0,0.0,0.17142857142857143,11,0,12,0,0,0.09999999999999999,1
34,1,44,0,0,1,0,0.0004257708063018295,1.2522670773583221e-05,0.0005509975140376617,0.0,0.0,0.022727272727272728,12,0,13,0,0,0.09090909090909091,1
78953,37667,16289,14214,91,1,0,0.6962426296759516,0.33216433994913513,0.1436436385544764,0.12534536671455138,0.0008024784276786392,2.3124194241512677,10,0,15,0,94,0.11111111111111112,1
38,9,39,0,1,1,0,0.0004759455882025391,0.00011272395510060136,0.0004884704721026059,0.0,1.2524883900066818e-05,0.23076923076923078,10,0,11,0,0,0.11111111111111112,1
48,5,42,0,0,1,0,0.0005999439635672918,6.24941628715929e-05,0.0005249509681213803,0.0,0.0,0.11904761904761904,13,0,14,0,0,0.08333333333333334,1
64,11,43,0,0,1,0,0.0007993766943494216,0.00013739286934130683,0.0005370812165160177,0.0,0.0,0.2558139534883721,15,0,16,0,0,0.07142857142857144,1
71,9,36,0,0,1,0,0.0008837169275033587,0.00011202045559901731,0.00044808182239606923,0.0,0.0,0.25,11,0,12,0,0,0.09999999999999999,1
63,4,33,0,0,1,0,0.0007869194174114956,4.996313761342829e-05,0.0004121958853107834,0.0,0.0,0.12121212121212122,12,0,13,0,0,0.09090909090909091,1
62,1,38,0,0,1,0,0.000773547709835586,1.2476575965090097e-05,0.00047410988667342366,0.0,0.0,0.02631578947368421,11,0,12,0,0,0.09999999999999999,1
44,4,44,0,0,1,0,0.0005502668584091915,5.002425985538105e-05,0.0005502668584091915,0.0,0.0,0.09090909090909091,11,0,12,0,0,0.09999999999999999,1
60,5,37,0,0,1,0,0.0007493649418333739,6.244707848611449e-05,0.0004621083807972472,0.0,0.0,0.13513513513513514,13,0,14,0,0,0.08333333333333334,1
58,6,42,0,0,1,0,0.0007227981935708465,7.477222692112205e-05,0.0005234055884478544,0.0,0.0,0.14285714285714285,13,0,14,0,0,0.08333333333333334,1
55,7,33,0,0,1,0,0.0006852520401995149,8.72138960253928e-05,0.00041115122411970896,0.0,0.0,0.21212121212121213,12,0,13,0,0,0.09090909090909091,1
79,2,38,0,0,1,0,0.00098343417919473,2.4897067827714683e-05,0.000473044288726579,0.0,0.0,0.05263157894736842,15,0,16,0,0,0.07142857142857144,1
66,6,40,0,0,1,0,0.0008226477700965389,7.478616091786716e-05,0.0004985744061191145,0.0,0.0,0.15,12,0,13,0,0,0.09090909090909091,1
59,2,32,0,0,1,0,0.0007350470510054201,2.491684918662441e-05,0.00039866958698599056,0.0,0.0,0.0625,13,0,14,0,0,0.08333333333333334,1
38,7,43,0,0,1,0,0.00047387751908075797,8.729322719908698e-05,0.0005362298242229629,0.0,0.0,0.16279069767441862,12,0,13,0,0,0.09090909090909091,1
63,2,39,0,0,1,0,0.0007854339079236038,2.49344097753525e-05,0.0004862209906193738,0.0,0.0,0.05128205128205128,13,0,14,0,0,0.08875342411999688,1
39,7,39,0,0,1,0,0.0004882671932180883,8.763770134683636e-05,0.0004882671932180883,0.0,0.0,0.1794871794871795,13,0,14,0,0,0.08333333333333334,1
65,6,42,0,0,1,0,0.0008087785934555676,7.46564855497447e-05,0.0005225953988482129,0.0,0.0,0.14285714285714285,9,0,10,0,0,0.125,1
70,7,39,0,0,1,0,0.0008716566670294534,8.716566670294534e-05,0.00048563728591640977,0.0,0.0,0.1794871794871795,12,0,13,0,0,0.09090909090909091,1
44,1,37,0,0,1,0,0.0005508195487234891,1.2518626107352026e-05,0.00046318916597202494,0.0,0.0,0.02702702702702703,11,0,12,0,0,0.09999999999999999,1
42,6,40,0,0,1,0,0.0005257257826973812,7.510368324248302e-05,0.0005006912216165535,0.0,0.0,0.15,12,0,13,0,0,0.09090909090909091,1
77,6,41,0,0,1,0,0.0009585015343026589,7.468843124436304e-05,0.0005103709468364808,0.0,0.0,0.14634146341463414,11,0,12,0,0,0.10800597388923064,1
60,4,30,0,0,1,0,0.000746865142482264,4.97910094988176e-05,0.000373432571241132,0.0,0.0,0.13333333333333333,13,0,14,0,0,0.08333333333333334,1
40,4,44,0,0,1,0,0.0005008245136571402,5.0082451365714017e-05,0.0005509069650228541,0.0,0.0,0.09090909090909091,12,0,13,0,0,0.09090909090909091,1
40,3,35,0,0,1,0,0.0005008835882156575,3.756626911617431e-05,0.0004382731396887003,0.0,0.0,0.08571428571428572,15,0,16,0,0,0.07534043403440333,1
41,3,43,0,0,1,0,0.0005127978500845908,3.752179390862859e-05,0.0005378123793570098,0.0,0.0,0.06976744186046512,15,0,16,0,0,0.08017586059352665,1
34,3,39,0,0,1,0,0.0004256351851409255,3.7556045747728716e-05,0.00048822859472047334,0.0,0.0,0.07692307692307693,10,0,11,0,0,0.11111111111111112,1
53,4,30,0,0,1,0,0.0006614053626420954,4.991738585978078e-05,0.0003743803939483559,0.0,0.0,0.13333333333333333,13,0,14,0,0,0.08333333333333334,1
52,10,43,0,0,1,0,0.0006485191178533942,0.0001247152149718066,0.0005362754243787682,0.0,0.0,0.23255813953488372,12,0,13,0,0,0.09743395113966301,1
39,5,33,0,0,1,0,0.0004874764944927812,6.249698647343349e-05,0.000412480110724661,0.0,0.0,0.15151515151515152,14,0,15,0,0,0.07692307692307691,1
44,5,31,0,0,1,0,0.0005509897401918843,6.26124704763505e-05,0.00038819731695337306,0.0,0.0,0.16129032258064516,13,0,14,0,0,0.08333333333333334,1
57,1,42,0,0,1,0,0.0007111730202859678,1.2476719654139787e-05,0.000524022225473871,0.0,0.0,0.023809523809523808,9,0,10,0,0,0.125,1
63,3,36,0,0,1,0,0.0007841767542148955,3.7341750200709314e-05,0.0004481010024085117,0.0,0.0,0.08333333333333333,15,0,16,0,0,0.07142857142857144,1
58,6,43,0,0,1,0,0.000723026056020329,7.479579889865471e-05,0.0005360365587736922,0.0,0.0,0.13953488372093023,11,0,12,0,0,0.09999999999999999,1
37,6,43,0,0,1,0,0.00046251429297641485,7.500231777995916e-05,0.000537516610756374,0.0,0.0,0.13953488372093023,15,0,16,0,0,0.07534043403440333,1
44,3,33,0,0,1,0,0.0005509590264467742,3.756538816682551e-05,0.00041321926983508065,0.0,0.0,0.09090909090909091,14,0,15,0,0,0.07692307692307691,1
57,4,42,0,1,1,0,0.000711096130809169,4.990148286380133e-05,0.000523965570069914,0.0,1.2475370715950332e-05,0.09523809523809523,13,0,14,0,0,0.08333333333333334,1
72,3,46,0,0,1,0,0.0008960401187029148,3.733500494595478e-05,0.0005724700758379733,0.0,0.0,0.06521739130434782,10,0,11,0,0,0.11111111111111112,1
45,7,39,0,0,1,0,0.0005610604260936001,8.727606628122669e-05,0.0004862523692811201,0.0,0.0,0.1794871794871795,10,0,11,0,0,0.11111111111111112,1
73,8,43,0,0,1,0,0.0009086933258985531,9.958283023545787e-05,0.0005352577125155861,0.0,0.0,0.18604651162790697,13,0,14,0,0,0.08333333333333334,1
47,4,36,0,0,1,0,0.0005856189492336797,4.9839910573079125e-05,0.0004485591951577121,0.0,0.0,0.1111111111111111,10,0,11,0,0,0.11111111111111112,1
42,3,44,0,0,1,0,0.0005260184502571748,3.757274644694106e-05,0.0005510669478884689,0.0,0.0,0.06818181818181818,13,0,14,0,0,0.08333333333333334,1
55,6,41,0,0,1,0,0.0006869817486019852,7.494346348385293e-05,0.0005121136671396617,0.0,0.0,0.14634146341463414,10,0,11,0,0,0.11111111111111112,1
51,14,41,0,0,1,0,0.0006357512602002758,0.00017451995378046787,0.0005110941503570844,0.0,0.0,0.34146341463414637,13,0,14,0,0,0.08333333333333334,1
61,11,41,0,0,1,0,0.0007621951140148616,0.000137445020560057,0.0005122950766329398,0.0,0.0,0.2682926829268293,15,0,16,0,0,0.07142857142857144,1
64,3,38,0,0,1,0,0.0007991075605609162,3.745816690129295e-05,0.000474470114083044,0.0,0.0,0.07894736842105263,10,0,11,0,0,0.11111111111111112,1
56,9,39,0,1,1,0,0.0006980536567391918,0.0001121871948330844,0.00048614451094336573,0.0,1.2465243870342711e-05,0.23076923076923078,11,0,12,0,0,0.09999999999999999,1
53,1,42,0,0,1,0,0.000661208056853441,1.247562371421587e-05,0.0005239761959970666,0.0,0.0,0.023809523809523808,14,0,15,0,0,0.07692307692307691,1
59,10,47,0,0,1,0,0.0007352399973410897,0.00012461694870187962,0.0005856996588988341,0.0,0.0,0.2127659574468085,13,0,14,0,0,0.08875342411999688,1
43,1,36,0,0,1,0,0.0005376861682348538,1.2504329493833809e-05,0.0004501558617780171,0.0,0.0,0.027777777777777776,12,0,13,0,0,0.09090909090909091,1
45,5,38,0,0,1,0,0.0005636154595754379,6.262393995282643e-05,0.00047594194364148083,0.0,0.0,0.13157894736842105,9,0,10,0,0,0.13801118920922656,1
45,10,42,0,0,1,0,0.0005609257540805375,0.00012465016757345278,0.0005235307038085016,0.0,0.0,0.23809523809523808,15,0,16,0,0,0.07534043403440333,1
65,5,28,0,0,1,0,0.0008091544665710385,6.224265127469527e-05,0.0003485588471382935,0.0,0.0,0.17857142857142858,12,0,13,0,0,0.09743395113966301,1
46,4,34,0,0,1,0,0.0005749860525952659,4.999878718219703e-05,0.00042498969104867474,0.0,0.0,0.11764705882352941,12,0,13,0,0,0.09090909090909091,1
49,2,42,0,0,1,0,0.0006109468437213247,2.493660586617652e-05,0.0005236687231897069,0.0,0.0,0.047619047619047616,9,0,10,0,0,0.125,1
65,9,34,0,0,1,0,0.0008085676156271904,0.00011195551600991867,0.000422943060481915,0.0,0.0,0.2647058823529412,14,0,15,0,0,0.07692307692307691,1
57,4,42,0,0,1,0,0.0007111343874006116,4.990416753688502e-05,0.0005239937591372928,0.0,0.0,0.09523809523809523,14,0,15,0,0,0.08725480939965097,1
43,4,36,0,0,1,0,0.0005373661025477395,4.998754442304553e-05,0.0004498878998074098,0.0,0.0,0.1111111111111111,10,0,11,0,0,0.11111111111111112,1
55,6,33,0,0,1,0,0.000685863147114434,7.482143423066552e-05,0.0004115178882686604,0.0,0.0,0.18181818181818182,11,0,12,0,0,0.09999999999999999,1
35,2,42,0,0,1,0,0.0004362236021667337,2.492706298095621e-05,0.0005234683226000805,0.0,0.0,0.047619047619047616,15,0,16,0,0,0.07142857142857144,1
35,3,41,0,0,1,0,0.00043825502667298356,3.7564716571970016e-05,0.0005133844598169236,0.0,0.0,0.07317073170731707,11,0,12,0,0,0.09999999999999999,1
55,4,38,0,0,1,0,0.0006858845679896986,4.988251403561444e-05,0.0004738838833383372,0.0,0.0,0.10526315789473684,11,0,12,0,0,0.09999999999999999,1
48,1,33,0,0,1,0,0.0005986199544439822,1.2471249050916296e-05,0.0004115512186802378,0.0,0.0,0.030303030303030304,11,0,12,0,0,0.09999999999999999,1
43,8,39,0,0,1,0,0.0005375023665034747,0.00010000044027971623,0.00048750214636361666,0.0,0.0,0.20512820512820512,11,0,12,0,0,0.09999999999999999,1
35,2,37,0,0,1,0,0.00043825518063188133,2.5043153178964647e-05,0.000463298333810846,0.0,0.0,0.05405405405405406,14,0,15,0,0,0.07692307692307691,1
62,2,43,0,0,1,0,0.0007744169178398192,2.4981190898058686e-05,0.0005370956043082618,0.0,0.0,0.046511627906976744,10,0,11,0,0,0.11111111111111112,1
56,1,31,0,0,1,0,0.0006990741563821189,1.2483467078252124e-05,0.0003869874794258158,0.0,0.0,0.03225806451612903,14,0,15,0,0,0.07692307692307691,1
36,3,36,0,0,1,0,0.0004507761786674479,3.756468155562066e-05,0.0004507761786674479,0.0,0.0,0.08333333333333333,14,0,15,0,0,0.07692307692307691,1
44,4,35,0,0,1,0,0.0005502933292733914,5.002666629758104e-05,0.00043773333010383407,0.0,0.0,0.11428571428571428,14,0,15,0,0,0.08149716110456119,1
48,6,40,0,0,1,0,0.0005994913794405924,7.493642243007405e-05,0.000499576149533827,0.0,0.0,0.15,15,0,16,0,0,0.07142857142857144,1
72,3,39,0,0,1,0,0.0008962073655666737,3.734197356527807e-05,0.00048544565634861493,0.0,0.0,0.07692307692307693,9,0,10,0,0,0.125,1
57,6,33,0,0,1,0,0.0007119375569699667,7.494079547052281e-05,0.00041217437508787543,0.0,0.0,0.18181818181818182,14,0,15,0,0,0.08149716110456119,1
54,5,37,0,0,1,0,0.0006728800353752142,6.23037069791865e-05,0.00046104743164598005,0.0,0.0,0.13513513513513514,13,0,14,0,0,0.08875342411999688,1
46,4,40,0,0,1,0,0.0005734884675971189,4.9868562399749476e-05,0.0004986856239974947,0.0,0.0,0.1,14,0,15,0,0,0.07692307692307691,1
52,2,38,0,0,1,0,0.0006478275485557389,2.4916444175220726e-05,0.00047341243932919383,0.0,0.0,0.05263157894736842,13,0,14,0,0,0.08333333333333334,1
63,7,39,0,0,1,0,0.0007862491867451643,8.73610207494627e-05,0.0004867256870327208,0.0,0.0,0.1794871794871795,14,0,15,0,0,0.07692307692307691,1
45,6,36,0,0,1,0,0.0005608801372660655,7.478401830214208e-05,0.00044870410981285246,0.0,0.0,0.16666666666666666,14,0,15,0,0,0.07692307692307691,1
45,7,34,0,0,1,0,0.000563066442886452,8.758811333789253e-05,0.0004254279790697637,0.0,0.0,0.20588235294117646,14,0,15,0,0,0.07692307692307691,1
73,7,37,0,0,1,0,0.0009088957738089605,8.715438926935237e-05,0.0004606732004237197,0.0,0.0,0.1891891891891892,15,0,16,0,0,0.07142857142857144,1
67,4,37,0,0,1,0,0.0008346959375383327,4.9832593285870606e-05,0.0004609514878943031,0.0,0.0,0.10810810810810811,11,0,12,0,0,0.09999999999999999,1
75,5,39,0,0,1,0,0.0009335414762018755,6.223609841345836e-05,0.00048544156762497526,0.0,0.0,0.1282051282051282,14,0,15,0,0,0.07692307692307691,1
43,9,42,0,0,1,0,0.0005382033476811461,0.00011264721230535618,0.0005256869907583288,0.0,0.0,0.21428571428571427,12,0,13,0,0,0.09090909090909091,1
42,6,45,0,0,1,0,0.0005259824914621771,7.514035592316815e-05,0.0005635526694237611,0.0,0.0,0.13333333333333333,13,0,14,0,0,0.08333333333333334,1
71,10,40,0,0,1,0,0.0008842814335816994,0.00012454668078615484,0.0004981867231446193,0.0,0.0,0.25,11,0,12,0,0,0.09999999999999999,1
47,6,39,0,0,1,0,0.0005877539688981234,7.503242156146256e-05,0.00048771074014950666,0.0,0.0,0.15384615384615385,13,0,14,0,0,0.08875342411999688,1
59,4,39,0,0,1,0,0.0007360712014564811,4.9903132302134315e-05,0.00048655553994580953,0.0,0.0,0.10256410256410256,15,0,16,0,0,0.07142857142857144,1
62,8,42,0,0,1,0,0.0007724431701931513,9.967008647653565e-05,0.0005232679540018121,0.0,0.0,0.19047619047619047,11,0,12,0,0,0.09999999999999999,1
40,4,38,0,0,1,0,0.0005006869598939384,5.006869598939384e-05,0.0004756526118992415,0.0,0.0,0.10526315789473684,12,0,13,0,0,0.09090909090909091,1
47,4,34,0,0,1,0,0.0005860222573816335,4.987423467077732e-05,0.0004239309947016072,0.0,0.0,0.11764705882352941,13,0,14,0,0,0.08875342411999688,1
41,4,39,0,0,1,0,0.0005129517484118469,5.0044073015789945e-05,0.000487929711903952,0.0,0.0,0.10256410256410256,12,0,13,0,0,0.09090909090909091,1
71,2,44,0,0,1,0,0.0008832160311753974,2.487932482184218e-05,0.000547345146080528,0.0,0.0,0.045454545454545456,11,0,12,0,0,0.09999999999999999,1
59,11,38,0,0,1,0,0.0007350155097615977,0.00013703678995555214,0.0004733998198464528,0.0,0.0,0.2894736842105263,10,0,11,0,0,0.11111111111111112,1
56,7,37,0,0,1,0,0.0006994439275058843,8.743049093823553e-05,0.000462132594959245,0.0,0.0,0.1891891891891892,12,0,13,0,0,0.09743395113966301,1
45,6,40,0,0,1,0,0.0005611347591310342,7.48179678841379e-05,0.0004987864525609193,0.0,0.0,0.15,14,0,15,0,0,0.07692307692307691,1
35,6,37,0,0,1,0,0.00043748113058818,7.4996765243688e-05,0.000462480052336076,0.0,0.0,0.16216216216216217,12,0,13,0,0,0.09090909090909091,1
62,4,40,0,0,1,0,0.0007724127578736934,4.983308115314151e-05,0.000498330811531415,0.0,0.0,0.1,11,0,12,0,0,0.09999999999999999,1
62,9,42,0,0,1,0,0.0007716076057278728,0.00011200755567017509,0.0005227019264608171,0.0,0.0,0.21428571428571427,14,0,15,0,0,0.07692307692307691,1
63,3,41,0,0,1,0,0.0007869391473766936,3.7473292732223504e-05,0.0005121350006737212,0.0,0.0,0.07317073170731707,12,0,13,0,0,0.09090909090909091,1
74,4,44,0,0,1,0,0.0009204242005725398,4.9752659490407557e-05,0.0005472792543944831,0.0,0.0,0.09090909090909091,7,0,8,0,0,0.16666666666666669,1
34,9,37,0,0,1,0,0.00042572974068770194,0.00011269316665262697,0.0004632941295719109,0.0,0.0,0.24324324324324326,12,0,13,0,0,0.09090909090909091,1
44,2,34,0,0,1,0,0.0005509728956953768,2.5044222531608035e-05,0.0004257517830373366,0.0,0.0,0.058823529411764705,10,0,11,0,0,0.11111111111111112,1
46,5,39,0,0,1,0,0.0005750569845530631,6.250619397315903e-05,0.00048754831299064043,0.0,0.0,0.1282051282051282,9,0,10,0,0,0.125,1
75,1,35,0,0,1,0,0.000933481085180474,1.2446414469072985e-05,0.0004356245064175545,0.0,0.0,0.02857142857142857,11,0,12,0,0,0.09999999999999999,1
57,6,38,0,0,1,0,0.0007108307472707996,7.482428918639995e-05,0.00047388716484719973,0.0,0.0,0.15789473684210525,13,0,14,0,0,0.08333333333333334,1
77,3,42,0,0,1,0,0.0009583596102896334,3.733868611518052e-05,0.0005227416056125273,0.0,0.0,0.07142857142857142,15,0,16,0,0,0.07142857142857144,1
76,5,39,0,0,1,0,0.0009463768226228335,6.226163306729168e-05,0.0004856407379248751,0.0,0.0,0.1282051282051282,11,0,12,0,0,0.09999999999999999,1
67,3,34,0,0,1,0,0.000833674568454512,3.732871202035129e-05,0.00042305873623064787,0.0,0.0,0.08823529411764706,10,0,11,0,0,0.11111111111111112,1
50,8,40,0,0,1,0,0.00062243513499719,9.958962159955041e-05,0.000497948107997752,0.0,0.0,0.2,13,0,14,0,0,0.08333333333333334,1
44,2,39,0,0,1,0,0.0005501848334485787,2.500840152038994e-05,0.0004876638296476038,0.0,0.0,0.05128205128205128,12,0,13,0,0,0.09090909090909091,1
66,11,38,0,0,1,0,0.0008085733440035067,0.00013476222400058446,0.0004655422283656554,0.0,0.0,0.2894736842105263,13,0,14,0,0,0.08333333333333334,1
46,2,37,0,0,1,0,0.0005753146471714953,2.501368031180414e-05,0.0004627530857683766,0.0,0.0,0.05405405405405406,9,0,10,0,0,0.125,1
76,6,39,0,0,1,0,0.0009465660981242178,7.472890248349087e-05,0.0004857378661426907,0.0,0.0,0.15384615384615385,14,0,15,0,0,0.07692307692307691,1
37,4,36,0,0,1,0,0.00046346315851499513,5.010412524486434e-05,0.0004509371272037791,0.0,0.0,0.1111111111111111,15,0,16,0,0,0.07142857142857144,1
64,2,41,0,0,1,0,0.0007968251139687305,2.490078481152283e-05,0.000510466088636218,0.0,0.0,0.04878048780487805,14,0,15,0,0,0.07692307692307691,1
70,5,32,0,0,1,0,0.0008709230128145297,6.220878662960927e-05,0.0003981362344294993,0.0,0.0,0.15625,11,0,12,0,0,0.09999999999999999,1
79,10,49,0,0,1,0,0.000982981303211726,0.00012442801306477547,0.0006096972640173997,0.0,0.0,0.20408163265306123,9,0,10,0,0,0.125,1
69,8,41,0,0,1,0,0.0008600046993509605,9.971068977982151e-05,0.0005110172851215853,0.0,0.0,0.1951219512195122,11,0,12,0,0,0.09999999999999999,1
37,6,37,0,0,1,0,0.0004612731655357538,7.480105387066278e-05,0.0004612731655357538,0.0,0.0,0.16216216216216217,11,0,12,0,0,0.09999999999999999,1
67,7,42,0,1,1,0,0.0008336932523978947,8.710228010127259e-05,0.0005226136806076355,0.0,1.244318287161037e-05,0.16666666666666666,9,0,10,0,0,0.125,1
60,4,38,0,0,1,0,0.0007493145723003483,4.995430482002322e-05,0.0004745658957902206,0.0,0.0,0.10526315789473684,15,0,16,0,0,0.07142857142857144,1
36,8,35,0,1,1,0,0.0004489405626250608,9.976456947223573e-05,0.0004364699914410313,0.0,1.2470571184029466e-05,0.22857142857142856,15,0,16,0,0,0.07142857142857144,1
52,3,42,0,0,1,0,0.0006497114626882317,3.748335361662875e-05,0.0005247669506328025,0.0,0.0,0.07142857142857142,15,0,16,0,0,0.07142857142857144,1
47,4,40,0,0,1,0,0.0005883664881442658,5.0073743671852404e-05,0.000500737436718524,0.0,0.0,0.1,7,0,8,0,0,0.16666666666666669,1
31,5,33,0,0,1,0,0.00038740027671210303,6.248391559872629e-05,0.0004123938429515935,0.0,0.0,0.15151515151515152,14,0,15,0,0,0.07692307692307691,1
46,4,41,0,0,1,0,0.0005733292588180065,4.985471815808753e-05,0.0005110108611203972,0.0,0.0,0.0975609756097561,13,0,14,0,0,0.08333333333333334,1
61,3,38,0,0,1,0,0.0007599475315059678,3.737446876258858e-05,0.00047340993765945534,0.0,0.0,0.07894736842105263,11,0,12,0,0,0.09999999999999999,1
63,6,39,0,1,1,0,0.0007857266912479484,7.483111345218556e-05,0.00048640223743920614,0.0,1.2471852242030927e-05,0.15384615384615385,12,0,13,0,0,0.09090909090909091,1
44,0,39,0,0,1,0,0.0005503348347966223,0.0,0.00048779678538791527,0.0,0.0,0.0,13,0,14,0,0,0.08333333333333334,1
44,3,40,0,0,1,0,0.0005502640369376962,3.751800251847929e-05,0.0005002400335797238,0.0,0.0,0.075,12,0,13,0,0,0.09743395113966301,1
56,7,40,0,0,1,0,0.0006994714934261459,8.743393667826823e-05,0.00049962249530439,0.0,0.0,0.175,10,0,11,0,0,0.11111111111111112,1
40,6,45,0,0,1,0,0.0004987284070730702,7.480926106096052e-05,0.0005610694579572039,0.0,0.0,0.13333333333333333,11,0,12,0,0,0.09999999999999999,1
45,3,39,0,0,1,0,0.0005610143580092971,3.740095720061981e-05,0.0004862124436080575,0.0,0.0,0.07692307692307693,11,0,12,0,0,0.09999999999999999,1
73,5,47,0,0,1,0,0.0009084735066240785,6.222421278247113e-05,0.0005849076001552286,0.0,0.0,0.10638297872340426,13,0,14,0,0,0.08333333333333334,1
69,7,39,0,0,1,0,0.0008586645066483966,8.711089197882285e-05,0.00048533211245344157,0.0,0.0,0.1794871794871795,13,0,14,0,0,0.08333333333333334,1
63,8,34,0,0,1,0,0.0007847546258612254,9.965138106174291e-05,0.00042351836951240733,0.0,0.0,0.23529411764705882,14,0,15,0,0,0.07692307692307691,1
58,7,37,0,0,1,0,0.0007225954407293875,8.720979457078815e-05,0.00046096605701702304,0.0,0.0,0.1891891891891892,12,0,13,0,0,0.09090909090909091,1
55,4,42,0,0,1,0,0.0006855312969342251,4.985682159521637e-05,0.0005234966267497719,0.0,0.0,0.09523809523809523,10,0,11,0,0,0.11111111111111112,1
57,6,35,0,0,1,0,0.0007116032538870262,7.490560567231855e-05,0.0004369493664218582,0.0,0.0,0.17142857142857143,10,0,11,0,0,0.11111111111111112,1
57,5,40,0,0,1,0,0.0007114026416640487,6.240374049684637e-05,0.000499229923974771,0.0,0.0,0.125,13,0,14,0,0,0.08333333333333334,1
44,4,38,0,0,1,0,0.0005500198637382039,5.000180579438217e-05,0.00047501715504663064,0.0,0.0,0.10526315789473684,11,0,12,0,0,0.10800597388923064,1
54,7,38,0,0,1,0,0.0006731273899852835,8.725725425735155e-05,0.0004736822373970513,0.0,0.0,0.18421052631578946,15,0,16,0,0,0.07142857142857144,1
62,4,34,0,0,1,0,0.000773367247196477,4.989466110945013e-05,0.00042410461943032606,0.0,0.0,0.11764705882352941,12,0,13,0,0,0.09090909090909091,1
52,5,39,0,0,1,0,0.0006486319496348379,6.23684566956575e-05,0.00048647396222612844,0.0,0.0,0.1282051282051282,8,0,9,0,0,0.14285714285714288,1
54,3,40,0,0,1,0,0.0006741991614217885,3.745550896787714e-05,0.0004994067862383618,0.0,0.0,0.075,13,0,14,0,0,0.08333333333333334,1
60,3,35,0,0,1,0,0.0007490284554765886,3.745142277382943e-05,0.0004369332656946767,0.0,0.0,0.08571428571428572,10,0,11,0,0,0.11111111111111112,1
40,13,39,0,1,1,0,0.0004983640939052927,0.0001619683305192201,0.0004859049915576603,0.0,1.2459102347632316e-05,0.3333333333333333,13,0,14,0,0,0.08333333333333334,1
43,2,34,0,0,1,0,0.0005384620802950271,2.5044747920698935e-05,0.0004257607146518819,0.0,0.0,0.058823529411764705,13,0,14,0,0,0.08333333333333334,1
37,2,44,0,0,1,0,0.00046274315063794856,2.501314327772695e-05,0.0005502891521099928,0.0,0.0,0.045454545454545456,14,0,15,0,0,0.07692307692307691,1
